REGION,HEI_NAME,HEI_TYPE,HEI_CITY,HEI_PROVINCE,TES_GRANTEES,SEX_M,SEX_F,EDUC,ARTS,SOC_SCI,BUSINESS,NAT_SCI,INFO,ENG,AGRI,HEALTH,SERVICES,OTHERS,YEAR
01 - Ilocos Region,Colegio San Jose De Alaminos,Private HEI,ALAMINOS CITY,PANGASINAN,3,1,2,2,0,0,1,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Dagupan Colleges Foundation,Private HEI,DAGUPAN CITY,PANGASINAN,35,17,18,30,0,0,0,0,0,0,0,5,0,0,2021-2022
01 - Ilocos Region,Data Center College of the Philippines of Laoag City,Private HEI,LAOAG CITY,ILOCOS NORTE,55,16,39,9,0,18,17,0,1,0,0,0,10,0,2021-2022
01 - Ilocos Region,Divine Word College of Laoag,Private HEI,LAOAG CITY,ILOCOS NORTE,16,6,10,0,0,0,5,0,0,5,0,1,5,0,2021-2022
01 - Ilocos Region,Don Mariano Marcos Memorial State University-Mid La Union,SUC,SAN FERNANDO CITY,LA UNION,646,281,365,143,18,46,72,0,35,307,0,0,25,0,2021-2022
01 - Ilocos Region,Don Mariano Marcos Memorial State University-North La Union-Main Campus,SUC,BACNOTAN,LA UNION,161,44,117,25,11,0,23,11,19,14,57,1,0,0,2021-2022
01 - Ilocos Region,Don Mariano Marcos Memorial State University-Open University,SUC,SAN FERNANDO CITY,LA UNION,20,4,16,7,0,0,13,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Don Mariano Marcos Memorial State University-South La Union,SUC,AGOO,LA UNION,410,123,287,137,44,47,0,28,24,0,94,36,0,0,2021-2022
01 - Ilocos Region,Golden West Colleges,Private HEI,ALAMINOS CITY,PANGASINAN,13,4,9,6,0,4,1,0,2,0,0,0,0,0,2021-2022
01 - Ilocos Region,Ilocos Sur Community College,LUC,VIGAN CITY,ILOCOS SUR,91,31,60,0,0,0,25,0,17,0,0,7,42,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College,SUC,SANTA MARIA,ILOCOS SUR,68,18,50,10,0,3,0,0,18,4,16,0,17,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College-Candon,SUC,CANDON CITY,ILOCOS SUR,33,12,21,0,0,0,0,0,3,0,0,0,30,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College-Cervantes,SUC,CERVANTES,ILOCOS SUR,10,2,8,8,0,0,0,0,0,0,2,0,0,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College-College of Arts and Sciences-Tagudin,SUC,TAGUDIN,ILOCOS SUR,15,4,11,2,3,0,9,0,1,0,0,0,0,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College-College of Engineering and Technology-Santiago,SUC,SANTIAGO,ILOCOS SUR,4,4,0,1,0,0,0,0,0,3,0,0,0,0,2021-2022
01 - Ilocos Region,Ilocos Sur Polytechnic State College-College of Fisheries and Marine Sciences-Narvacan,SUC,NARVACAN,ILOCOS SUR,3,2,1,2,0,0,0,0,0,0,1,0,0,0,2021-2022
01 - Ilocos Region,"International Colleges for Excellence, inc",Private HEI,URDANETA CITY,PANGASINAN,2,0,2,1,0,0,1,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Kingfisher School of Business & Finance,Private HEI,DAGUPAN CITY,PANGASINAN,315,60,255,0,0,0,315,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,La Union Christian Comprehensive College,Private HEI,ROSARIO,LA UNION,21,6,15,0,0,0,0,0,0,0,0,0,21,0,2021-2022
01 - Ilocos Region,La Union College of Science and Technology,Private HEI,BAUANG,LA UNION,318,156,162,0,0,0,0,0,86,0,0,0,232,0,2021-2022
01 - Ilocos Region,Lorma Colleges,Private HEI,SAN FERNANDO CITY,LA UNION,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2021-2022
01 - Ilocos Region,Luna Colleges,Private HEI,TAYUG,PANGASINAN,132,58,74,132,0,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Lyceum Northern Luzon,Private HEI,URDANETA CITY,PANGASINAN,270,99,171,64,5,59,69,0,12,7,0,5,49,0,2021-2022
01 - Ilocos Region,Lyceum Northwestern University,Private HEI,DAGUPAN CITY,PANGASINAN,2365,1091,1274,213,26,386,202,2,136,305,0,523,572,0,2021-2022
01 - Ilocos Region,Lyceum Northwestern University-Urdaneta Campus,Private HEI,URDANETA CITY,PANGASINAN,6,1,5,0,0,5,1,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Malasiqui Agno Valley College,Private HEI,MALASIQUI,PANGASINAN,1258,402,856,1258,0,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Mariano Marcos State University-College of Agriculture and Forestry-Dingras,SUC,DINGRAS,ILOCOS NORTE,22,6,16,0,0,0,0,0,0,0,22,0,0,0,2021-2022
01 - Ilocos Region,Mariano Marcos State University-College of Aquatic Sciences and Applied Technology,SUC,CURRIMAO,ILOCOS NORTE,9,3,6,0,0,0,0,3,0,0,6,0,0,0,2021-2022
01 - Ilocos Region,Mariano Marcos State University-College of Industrial Technology-Laoag City,SUC,LAOAG CITY,ILOCOS NORTE,103,44,59,0,0,0,0,0,0,103,0,0,0,0,2021-2022
01 - Ilocos Region,Mariano Marcos State University-College of Teacher Education-Laoag City,SUC,LAOAG CITY,ILOCOS NORTE,160,39,121,160,0,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Mariano Marcos State University-Main,SUC,BATAC CITY,ILOCOS NORTE,379,121,258,0,19,16,85,39,15,110,64,20,11,0,2021-2022
01 - Ilocos Region,Mary Help of Christians College Seminary,Private HEI,DAGUPAN CITY,PANGASINAN,13,13,0,0,13,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Metro-Dagupan Colleges,Private HEI,MANGALDAN,PANGASINAN,292,132,160,92,0,140,35,0,16,0,0,0,9,0,2021-2022
01 - Ilocos Region,Mystical Rose College of Science and Technology,Private HEI,MANGATAREM,PANGASINAN,520,153,367,422,0,0,98,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,NICOSAT Colleges,Private HEI,CANDON CITY,ILOCOS SUR,9,6,3,0,0,8,0,0,0,0,0,0,1,0,2021-2022
01 - Ilocos Region,NJ Valdez Colleges Foundation,Private HEI,VILLASIS,PANGASINAN,287,132,155,137,0,0,86,0,64,0,0,0,0,0,2021-2022
01 - Ilocos Region,North Luzon Philippines State College,SUC,CANDON CITY,ILOCOS SUR,317,107,210,27,84,49,121,0,29,0,0,7,0,0,2021-2022
01 - Ilocos Region,Northern Christian College,Private HEI,LAOAG CITY,ILOCOS NORTE,7,2,5,1,0,0,0,0,0,0,0,6,0,0,2021-2022
01 - Ilocos Region,Northern Luzon Adventist College,Private HEI,SISON,PANGASINAN,357,154,203,94,60,28,80,0,45,0,0,50,0,0,2021-2022
01 - Ilocos Region,"Northern Philippines College for Maritime, Science and Technology",Private HEI,SAN FERNANDO CITY,LA UNION,13,10,3,0,0,1,0,0,1,7,0,0,4,0,2021-2022
01 - Ilocos Region,Northwestern University,Private HEI,LAOAG CITY,ILOCOS NORTE,5,4,1,0,0,1,0,0,0,2,0,1,1,0,2021-2022
01 - Ilocos Region,Osias Educational Foundation,Private HEI,BALAOAN,LA UNION,129,34,95,31,37,0,61,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Palaris College,Private HEI,SAN CARLOS CITY,PANGASINAN,9,3,6,4,0,0,2,0,0,0,0,0,3,0,2021-2022
01 - Ilocos Region,Pangasinan Merchant Marine Academy,Private HEI,DAGUPAN CITY,PANGASINAN,126,106,20,18,0,16,0,0,0,20,0,0,72,0,2021-2022
01 - Ilocos Region,Pangasinan State University,SUC,LINGAYEN,PANGASINAN,23,3,20,3,6,0,5,6,2,0,0,1,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Alaminos City,SUC,ALAMINOS CITY,PANGASINAN,53,7,46,28,0,0,18,0,5,0,0,0,2,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Asingan,SUC,ASINGAN,PANGASINAN,47,15,32,21,0,0,6,0,5,15,0,0,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Bayambang,SUC,BAYAMBANG,PANGASINAN,34,10,24,3,16,0,13,0,2,0,0,0,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Binmaley,SUC,BINMALEY,PANGASINAN,16,4,12,5,0,3,0,3,0,0,5,0,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Infanta,SUC,INFANTA,PANGASINAN,44,18,26,29,0,0,0,0,0,0,15,0,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-San Carlos City,SUC,SAN CARLOS CITY,PANGASINAN,82,24,58,45,0,0,20,0,13,0,2,0,2,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Sta. Maria,SUC,SANTA MARIA,PANGASINAN,4,1,3,2,0,0,1,0,0,0,1,0,0,0,2021-2022
01 - Ilocos Region,Pangasinan State University-Urdaneta City,SUC,URDANETA CITY,PANGASINAN,138,69,69,10,7,0,0,10,19,92,0,0,0,0,2021-2022
01 - Ilocos Region,Panpacific University North Philippines-Tayug,Private HEI,TAYUG,PANGASINAN,233,119,114,68,0,84,28,0,29,0,0,0,24,0,2021-2022
01 - Ilocos Region,Panpacific University North Philippines-Urdaneta City,Private HEI,URDANETA CITY,PANGASINAN,25,21,4,1,0,8,1,0,1,3,0,1,10,0,2021-2022
01 - Ilocos Region,Pass College,Private HEI,ALAMINOS CITY,PANGASINAN,12,3,9,2,0,0,4,0,2,0,0,0,4,0,2021-2022
01 - Ilocos Region,Perpetual Help College of Pangasinan,Private HEI,MALASIQUI,PANGASINAN,1939,918,1021,318,0,426,307,0,305,0,0,32,551,0,2021-2022
01 - Ilocos Region,Philippine College of Northwestern Luzon,Private HEI,AGOO,LA UNION,20,6,14,4,0,10,5,0,1,0,0,0,0,0,2021-2022
01 - Ilocos Region,Philippine College of Science and Technology,Private HEI,CALASIAO,PANGASINAN,2328,1522,806,136,0,754,325,0,192,339,0,0,582,0,2021-2022
01 - Ilocos Region,Philippine Darakbang Theological College,Private HEI,BINALONAN,PANGASINAN,9,2,7,9,0,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,PHINMA-Upang College Urdaneta,Private HEI,URDANETA CITY,PANGASINAN,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2021-2022
01 - Ilocos Region,PIMSAT Colleges-Dagupan,Private HEI,DAGUPAN CITY,PANGASINAN,10,5,5,0,0,5,3,0,0,0,0,0,2,0,2021-2022
01 - Ilocos Region,PIMSAT Colleges-San Carlos City,Private HEI,SAN CARLOS CITY,PANGASINAN,29,20,9,2,0,15,0,0,12,0,0,0,0,0,2021-2022
01 - Ilocos Region,Polytechnic College of La union,Private HEI,AGOO,LA UNION,50,22,28,3,0,20,12,0,6,0,0,0,9,0,2021-2022
01 - Ilocos Region,Rosales-Wesleyan Bible College,Private HEI,ROSALES,PANGASINAN,18,13,5,0,18,0,0,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Saint Columban's College,Private HEI,LINGAYEN,PANGASINAN,10,1,9,4,0,0,6,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Saint Louis College-City of San Fernando,Private HEI,SAN FERNANDO CITY,LA UNION,7,3,4,2,1,1,0,0,1,2,0,0,0,0,2021-2022
01 - Ilocos Region,Saint Paul College of Ilocos Sur,Private HEI,BANTAY,ILOCOS SUR,11,2,9,4,0,0,2,0,0,0,0,5,0,0,2021-2022
01 - Ilocos Region,San Carlos College,Private HEI,SAN CARLOS CITY,PANGASINAN,5,1,4,2,0,0,2,0,1,0,0,0,0,0,2021-2022
01 - Ilocos Region,Sea and Sky College,Private HEI,SAN FERNANDO CITY,LA UNION,11,0,11,0,0,0,0,0,0,0,0,0,11,0,2021-2022
01 - Ilocos Region,Señor Tesoro College,Private HEI,CALASIAO,PANGASINAN,25,12,13,0,0,0,11,0,0,0,0,0,14,0,2021-2022
01 - Ilocos Region,South Ilocandia College of Arts and Technology,Private HEI,ARINGAY,LA UNION,15,7,8,0,0,0,0,0,15,0,0,0,0,0,2021-2022
01 - Ilocos Region,St. Camillus College of Manaoag Foundation,Private HEI,MANAOAG,PANGASINAN,118,38,80,70,0,0,42,0,0,0,0,0,6,0,2021-2022
01 - Ilocos Region,STI College-Vigan,Private HEI,VIGAN CITY,ILOCOS SUR,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2021-2022
01 - Ilocos Region,Systems Technology Institute (STI) College-Dagupan City,Private HEI,DAGUPAN CITY,PANGASINAN,20,11,9,0,0,0,0,0,9,0,0,0,11,0,2021-2022
01 - Ilocos Region,The Adelphi College,Private HEI,LINGAYEN,PANGASINAN,55,6,49,41,0,0,14,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,The Great Plebeian College,Private HEI,ALAMINOS CITY,PANGASINAN,16,1,15,6,0,0,10,0,0,0,0,0,0,0,2021-2022
01 - Ilocos Region,Union Christian College,Private HEI,SAN FERNANDO CITY,LA UNION,13,2,11,3,0,0,7,0,0,0,0,3,0,0,2021-2022
01 - Ilocos Region,University of Eastern Pangasinan,LUC,BINALONAN,PANGASINAN,179,58,121,61,0,31,35,0,30,0,0,0,22,0,2021-2022
01 - Ilocos Region,University of Luzon,Private HEI,DAGUPAN CITY,PANGASINAN,1026,520,506,101,22,222,253,0,118,158,0,53,99,0,2021-2022
01 - Ilocos Region,University of Northern Philippines,SUC,VIGAN CITY,ILOCOS SUR,11,4,7,1,1,1,2,0,2,2,0,2,0,0,2021-2022
01 - Ilocos Region,University of Pangasinan,Private HEI,DAGUPAN CITY,PANGASINAN,2350,955,1395,221,50,137,710,0,172,452,0,373,235,0,2021-2022
01 - Ilocos Region,Urdaneta City University,LUC,URDANETA CITY,PANGASINAN,80,20,60,0,4,0,66,0,0,0,0,10,0,0,2021-2022
01 - Ilocos Region,Virgen Milagrosa University Foundation,Private HEI,SAN CARLOS CITY,PANGASINAN,13,7,6,0,1,0,3,0,1,7,0,1,0,0,2021-2022
02 - Cagayan Valley,Aldersgate College,Private HEI,SOLANO,NUEVA VIZCAYA,845,420,425,95,5,143,168,0,86,160,0,63,125,0,2021-2022
02 - Cagayan Valley,"AMA Computer College, Santiago",Private HEI,SANTIAGO CITY,ISABELA,105,65,40,1,0,0,2,0,61,41,0,0,0,0,2021-2022
02 - Cagayan Valley,AMA Computer College-Tuguegarao City,Private HEI,TUGUEGARAO CITY,CAGAYAN,7,6,1,0,0,0,0,0,7,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Batanes State College,SUC,BASCO,BATANES,22,12,10,8,0,0,0,0,1,4,4,0,5,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Andrews,SUC,TUGUEGARAO CITY,CAGAYAN,157,34,123,72,0,0,43,0,0,0,0,10,32,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Aparri,SUC,APARRI,CAGAYAN,341,87,254,58,0,30,64,0,74,24,25,0,66,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Gonzaga,SUC,GONZAGA,CAGAYAN,104,38,66,18,0,11,16,0,27,0,9,0,23,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Lallo,SUC,LAL-LO,CAGAYAN,55,16,39,18,0,0,0,0,14,0,13,0,10,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Lasam,SUC,LASAM,CAGAYAN,53,14,39,11,0,0,0,0,16,26,0,0,0,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Piat,SUC,PIAT,CAGAYAN,116,42,74,28,0,15,0,0,43,0,30,0,0,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Sanchez Mira,SUC,SANCHEZ MIRA,CAGAYAN,105,38,67,27,0,10,19,0,8,22,7,0,12,0,2021-2022
02 - Cagayan Valley,Cagayan State University-Tuguegarao (Carig),SUC,TUGUEGARAO CITY,CAGAYAN,156,51,105,3,12,3,14,17,28,68,4,3,4,0,2021-2022
02 - Cagayan Valley,Cagayan Valley Computer and Information Technology College,Private HEI,SANTIAGO CITY,ISABELA,315,116,199,0,0,0,171,0,44,27,0,1,72,0,2021-2022
02 - Cagayan Valley,F.L. Vargas College-Abulug Campus,Private HEI,ABULUG,CAGAYAN,317,191,126,44,0,146,18,0,45,28,0,0,36,0,2021-2022
02 - Cagayan Valley,FL Vargas College-Tuguegarao,Private HEI,TUGUEGARAO CITY,CAGAYAN,121,54,67,15,0,66,7,0,8,15,0,0,10,0,2021-2022
02 - Cagayan Valley,Global Academy of Technology and Entrepreneurship,Private HEI,SANTIAGO CITY,ISABELA,435,176,259,0,0,0,0,0,226,30,0,0,179,0,2021-2022
02 - Cagayan Valley,HGBaquiran College,Private HEI,TUMAUINI,ISABELA,910,488,422,229,0,435,63,0,76,19,0,0,88,0,2021-2022
02 - Cagayan Valley,Infant Jesus Montessori School (College Department),Private HEI,SANTIAGO CITY,ISABELA,106,32,74,47,0,0,59,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,International School of Asia and the Pacific,Private HEI,PEÑABLANCA,CAGAYAN,225,81,144,31,0,76,44,0,11,3,0,12,48,0,2021-2022
02 - Cagayan Valley,Isabela College of Arts and Technology,Private HEI,CAUAYAN CITY,ISABELA,29,26,3,0,0,10,0,0,0,8,0,0,11,0,2021-2022
02 - Cagayan Valley,Isabela Colleges,Private HEI,CAUAYAN CITY,ISABELA,18,8,10,14,0,4,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Isabela State University-Angadanan Campus,SUC,ANGADANAN,ISABELA,83,39,44,11,0,20,0,0,9,41,0,0,2,0,2021-2022
02 - Cagayan Valley,Isabela State University-Cabagan,SUC,CABAGAN,ISABELA,512,176,336,125,10,67,47,14,48,12,85,0,104,0,2021-2022
02 - Cagayan Valley,Isabela State University-Cauayan Campus,SUC,CAUAYAN CITY,ISABELA,313,103,210,51,32,52,49,0,49,23,43,0,14,0,2021-2022
02 - Cagayan Valley,Isabela State University-Ilagan Campus,SUC,ILAGAN CITY,ISABELA,199,57,142,65,0,4,0,0,20,95,0,15,0,0,2021-2022
02 - Cagayan Valley,Isabela State University-Jones Campus,SUC,JONES,ISABELA,21,8,13,3,0,3,0,0,4,0,11,0,0,0,2021-2022
02 - Cagayan Valley,Isabela State University-Main (Echague),SUC,ECHAGUE,ISABELA,440,129,311,86,19,42,117,7,31,24,67,22,25,0,2021-2022
02 - Cagayan Valley,Isabela State University-Palanan Campus,SUC,PALANAN,ISABELA,50,12,38,15,0,0,0,0,30,0,5,0,0,0,2021-2022
02 - Cagayan Valley,Isabela State University-Roxas Campus,SUC,ROXAS,ISABELA,156,48,108,26,0,15,28,0,44,0,43,0,0,0,2021-2022
02 - Cagayan Valley,Isabela State University-San Mariano Campus,SUC,SAN MARIANO,ISABELA,151,46,105,41,0,0,0,0,10,0,44,0,56,0,2021-2022
02 - Cagayan Valley,Isabela State University-San Mateo Campus,SUC,SAN MATEO,ISABELA,65,19,46,26,0,0,0,0,10,0,29,0,0,0,2021-2022
02 - Cagayan Valley,John Wesley College,Private HEI,TUGUEGARAO CITY,CAGAYAN,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,King's College of the Philippines-Bambang,Private HEI,BAMBANG,NUEVA VIZCAYA,102,40,62,15,0,61,23,0,2,0,0,0,1,0,2021-2022
02 - Cagayan Valley,La Patria College,Private HEI,SANTIAGO CITY,ISABELA,393,195,198,44,0,44,127,0,17,127,0,0,34,0,2021-2022
02 - Cagayan Valley,La Salette of Roxas College,Private HEI,ROXAS,ISABELA,6,1,5,2,0,0,4,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Lyceum of Aparri,Private HEI,APARRI,CAGAYAN,11,4,7,2,0,3,2,0,0,1,0,3,0,0,2021-2022
02 - Cagayan Valley,Lyceum of Tuao,Private HEI,TUAO,CAGAYAN,648,345,303,178,0,323,147,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Maila Rosario Colleges,Private HEI,TUGUEGARAO CITY,CAGAYAN,53,27,26,7,0,28,5,0,3,0,0,0,10,0,2021-2022
02 - Cagayan Valley,Mallig Plains Colleges,Private HEI,MALLIG,ISABELA,532,234,298,110,0,153,184,0,25,0,0,0,60,0,2021-2022
02 - Cagayan Valley,Medical Colleges of Northern Philippines,Private HEI,PEÑABLANCA,CAGAYAN,115,21,94,0,0,0,0,0,0,0,0,115,0,0,2021-2022
02 - Cagayan Valley,Metropolitan College of Science and Technology,Private HEI,SANTIAGO CITY,ISABELA,155,96,59,0,0,136,16,0,2,1,0,0,0,0,2021-2022
02 - Cagayan Valley,Northeast Luzon Adventist College,Private HEI,ALICIA,ISABELA,8,2,6,8,0,0,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Northeastern College,Private HEI,SANTIAGO CITY,ISABELA,2236,940,1296,381,112,454,589,0,205,67,0,188,240,0,2021-2022
02 - Cagayan Valley,Northern Cagayan Colleges Foundation,Private HEI,BALLESTEROS,CAGAYAN,293,111,182,293,0,0,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,"Nueva Vizcaya State University - Main, Bayombong",SUC,BAYOMBONG,NUEVA VIZCAYA,193,50,143,34,0,0,31,6,7,38,63,2,12,0,2021-2022
02 - Cagayan Valley,Nueva Vizcaya State University-Bambang,SUC,BAMBANG,NUEVA VIZCAYA,262,71,191,45,18,0,64,9,10,101,0,0,15,0,2021-2022
02 - Cagayan Valley,Our Lady of the Pillar College-Cauayan,Private HEI,CAUAYAN CITY,ISABELA,19,8,11,3,1,7,8,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Our Lady of the Pillar College-Cauayan San Manuel Branch,Private HEI,SAN MANUEL (CALLANG),ISABELA,436,213,223,105,0,134,102,0,44,0,0,0,51,0,2021-2022
02 - Cagayan Valley,Philippine Law Enforcement College,Private HEI,TUGUEGARAO CITY,CAGAYAN,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Philippine Normal University-North Luzon Campus,SUC,ALICIA,ISABELA,36,9,27,36,0,0,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,PLT College,Private HEI,BAYOMBONG,NUEVA VIZCAYA,47,15,32,1,0,22,2,0,1,0,0,20,1,0,2021-2022
02 - Cagayan Valley,Quezon Colleges of the North,Private HEI,BALLESTEROS,CAGAYAN,91,36,55,0,0,0,91,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Quirino State University,SUC,DIFFUN,QUIRINO PROVINCE,43,9,34,19,0,7,6,0,6,1,2,0,2,0,2021-2022
02 - Cagayan Valley,Quirino State University - Cabarroguis,SUC,CABARRUGUIS,QUIRINO PROVINCE,89,36,53,17,2,33,12,1,7,12,0,0,5,0,2021-2022
02 - Cagayan Valley,Quirino State University - Maddela,SUC,MADDELA,QUIRINO PROVINCE,20,4,16,13,0,0,0,0,0,0,7,0,0,0,2021-2022
02 - Cagayan Valley,Saint Anthony's College,Private HEI,SANTA ANA,CAGAYAN,487,197,290,213,53,0,221,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Saint Dominic College of Batanes,Private HEI,BASCO,BATANES,4,0,4,0,0,0,4,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Saint Ferdinand College-Cabagan Campus,Private HEI,CABAGAN,ISABELA,29,19,10,2,0,23,4,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Saint Joseph's College of Baggao,Private HEI,BAGGAO,CAGAYAN,973,384,589,382,82,1,199,0,309,0,0,0,0,0,2021-2022
02 - Cagayan Valley,Saint Mary's University of Bayombong,Private HEI,BAYOMBONG,NUEVA VIZCAYA,75,15,60,5,1,11,26,1,1,10,0,15,5,0,2021-2022
02 - Cagayan Valley,Saint Paul University Philippines,Private HEI,TUGUEGARAO CITY,CAGAYAN,11,3,8,1,0,0,6,0,0,0,0,3,1,0,2021-2022
02 - Cagayan Valley,Santiago City Colleges,Private HEI,SANTIAGO CITY,ISABELA,96,66,30,0,0,96,0,0,0,0,0,0,0,0,2021-2022
02 - Cagayan Valley,SISTECH College of Santiago City,Private HEI,SANTIAGO CITY,ISABELA,114,61,53,1,0,1,0,0,107,5,0,0,0,0,2021-2022
02 - Cagayan Valley,St. Ferdinand College-Ilagan,Private HEI,ILAGAN CITY,ISABELA,48,30,18,4,0,30,12,0,1,0,0,1,0,0,2021-2022
02 - Cagayan Valley,University of Cagayan Valley,Private HEI,TUGUEGARAO CITY,CAGAYAN,283,108,175,93,1,81,22,0,10,45,0,18,13,0,2021-2022
02 - Cagayan Valley,University of La Salette,Private HEI,SANTIAGO CITY,ISABELA,1431,580,851,112,26,132,344,0,41,291,0,389,96,0,2021-2022
02 - Cagayan Valley,University of Perpetual Help System,Private HEI,CAUAYAN CITY,ISABELA,123,22,101,58,4,0,23,0,4,7,0,6,21,0,2021-2022
02 - Cagayan Valley,University of Saint Louis-Tuguegarao,Private HEI,TUGUEGARAO CITY,CAGAYAN,30,14,16,1,0,0,12,0,1,12,0,3,1,0,2021-2022
03 - Central Luzon,"Academia de San Lorenzo Dema Ala, inc.",Private HEI,CITY OF SAN JOSE DEL MONTE,BULACAN,3,0,3,2,0,1,0,0,0,0,0,0,0,0,2021-2022
03 - Central Luzon,"ACLC College of Apalit, INC.",Private HEI,APALIT,PAMPANGA,101,63,38,0,0,0,31,0,43,3,0,0,24,0,2021-2022
03 - Central Luzon,"ACLC College of Malolos, Inc.",Private HEI,MALOLOS,BULACAN,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2021-2022
03 - Central Luzon,"ACLC College of Meycauayan, Inc.",Private HEI,CITY OF MEYCAUAYAN,BULACAN,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2021-2022
03 - Central Luzon,"ACLC College of Poblacion Baliuag, Inc.",Private HEI,BALIUAG,BULACAN,5,2,3,0,0,0,1,0,3,0,0,0,1,0,2021-2022
03 - Central Luzon,"ACLC College of Sta. Maria, Inc.",Private HEI,SANTA MARIA,BULACAN,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2021-2022
03 - Central Luzon,AMA Computer College-Angeles City,Private HEI,CITY OF ANGELES,PAMPANGA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2021-2022
03 - Central Luzon,AMA Computer College-Cabanatuan City,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2021-2022
03 - Central Luzon,Angeles University Foundation,Private HEI,CITY OF ANGELES,PAMPANGA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2021-2022
03 - Central Luzon,Araullo University,Private HEI,CITY OF CABANATUAN,NUEVA ECIJA,439,165,274,84,3,159,126,0,11,18,0,6,32,0,2021-2022
03 - Central Luzon,Asia Pacific College of Advanced Studies,Private HEI,CITY OF BALANGA (CAPITAL),BATAAN,19,3,16,2,0,7,3,0,0,4,0,1,2,0,2021-2022
03 - Central Luzon,Aurora State College of Technology,SUC,BALER,AURORA,135,41,94,24,0,0,0,0,9,42,32,0,28,0,2021-2022
03 - Central Luzon,Aurora State College of Technology-Bazal,SUC,MARIA AURORA,AURORA,21,7,14,0,0,0,0,0,0,0,21,0,0,0,2021-2022
03 - Central Luzon,Aurora State College of Technology-Casiguran,SUC,CASIGURAN,AURORA,9,4,5,0,0,0,0,0,0,0,9,0,0,0,2021-2022
03 - Central Luzon,Baliwag Maritime Academy,Private HEI,SAN RAFAEL,BULACAN,43,43,0,0,0,0,0,0,0,18,0,0,25,0,2021-2022
